,portfolio
2011-05-16,-0.00016372616967512735
2011-05-17,0.005929624946207902
2011-05-18,0.0015900251591139626
2011-05-19,-0.001993632361779608
2011-05-20,-0.007226490982062547
2011-05-23,0.0011157384403062045
2011-05-24,0.0016779176209455273
2011-05-25,0.003234767493161529
2011-05-26,0.0049301313247629985
2011-05-27,0.006859785677404753
2011-05-31,-0.012972991175738531
2011-06-01,-0.0032145722641333664
2011-06-02,-0.004722494983432419
2011-06-03,-0.00724291982015004
2011-06-06,-4.3473824702320075e-05
2011-06-07,-0.0029655865511253173
2011-06-08,0.005785852092056775
2011-06-09,-0.010541570981702778
2011-06-10,-0.0024713215090899315
2011-06-13,0.008190081327360212
2011-06-14,-0.009108002013184865
2011-06-15,0.0016325880944194988
2011-06-16,0.0030857575191485585
2011-06-17,0.003590717453004559
2011-06-20,0.009616349206737604
2011-06-21,-0.003485038008255888
2011-06-22,-0.005536037113118573
2011-06-23,-0.011544895207345623
2011-06-24,0.0034780636013363444
2011-06-27,0.0084947168217078
2011-06-28,0.006574081774500173
2011-06-29,0.00489258937149681
2011-06-30,0.008636788187048773
2011-07-01,0.0033403080207893157
2011-07-05,0.003073043593718912
2011-07-06,0.007250497975849059
2011-07-07,-0.002108514916538232
2011-07-08,-0.009508023864319076
2011-07-11,-0.0005343260816659482
2011-07-12,0.00468201531217889
2011-07-13,-0.00529152516296324
2011-07-14,0.004994231600615174
2011-07-15,-0.00412735147181011
2011-07-18,0.009454871246189529
2011-07-19,0.0006071622237882157
2011-07-20,0.0062667520909120795
2011-07-21,0.0032615386793917347
2011-07-22,-0.002785927126560095
2011-07-25,-0.0010685842376229478
2011-07-26,-0.014357592329627177
2011-07-27,-0.0013116557878452197
2011-07-28,-0.0009616634876321256
2011-07-29,-0.002667728137425971
2011-08-01,-0.007911320450369453
2011-08-02,0.003663069281392555
2011-08-03,-0.02900628410311651
2011-08-04,-0.009669483925037118
2011-08-05,0.007028044758748672
2011-08-08,0.015681222411148187
2011-08-09,0.012611195711144324
2011-08-10,-0.017489283384020587
2011-08-11,0.007915049894325552
2011-08-12,0.004913955920811487
2011-08-15,0.008705188628995567
2011-08-16,0.00807654310209798
2011-08-17,0.0036691421370831567
2011-08-18,0.0034738777274962987
2011-08-19,0.008176707576813927
2011-08-22,-0.010899251272123631
2011-08-23,-0.020120300294974535
2011-08-24,0.0018920405496283645
2011-08-25,0.017811959497219337
2011-08-26,-0.005635998302015252
2011-08-29,0.017406382409545604
2011-08-30,-0.0078090796043026565
2011-08-31,0.006001712821374488
2011-09-01,0.01672177743809161
2011-09-02,0.0016260909411002422
2011-09-06,-0.012106873864529126
2011-09-07,0.010229702805324741
2011-09-08,-0.004538778304026471
2011-09-09,-0.005742530172718838
2011-09-12,6.35132283297278e-05
2011-09-13,0.0043566045458601176
2011-09-14,-0.007472991275744959
2011-09-15,0.007606947702541295
2011-09-16,-4.037941583769338e-05
2011-09-19,0.006233440884010895
2011-09-20,0.0016506726165577803
2011-09-21,-0.0019294643841601417
2011-09-22,-0.025228100022755145
2011-09-23,-0.00552796032587525
2011-09-26,0.00227236715482339
2011-09-27,-0.014168440701230293
2011-09-28,0.007945776477250362
2011-09-29,0.005267395271505627
2011-09-30,0.010355056211672153
2011-10-03,-0.00666232090163639
2011-10-04,0.0049838476614453685
2011-10-05,-0.0016949984854130076
2011-10-06,-0.007483856319366461
2011-10-07,0.00986824756025807
2011-10-10,-0.0034569758570992385
2011-10-11,-0.0020350095483367635
2011-10-12,0.00203031514251652
2011-10-13,-0.00010359365735425731
2011-10-14,0.001234603714672906
2011-10-17,0.0006078143420166296
2011-10-18,-0.006926405016434656
2011-10-19,-0.006152768739282247
2011-10-20,0.003444278703146761
2011-10-21,0.006687797914794001
2011-10-24,0.014809934874654172
2011-10-25,-0.001852767233924183
2011-10-26,-0.002649778701922299
2011-10-27,0.004671041037328074
2011-10-28,0.006808357300454341
2011-10-31,0.007485291392891055
2011-11-01,0.0016213411736431971
2011-11-02,0.0032749894417347736
2011-11-03,-0.002575419152910424
2011-11-04,0.011742883910310472
2011-11-07,-0.005058446328641466
2011-11-08,-0.0029933965046353506
2011-11-09,-0.005940179670174432
2011-11-10,0.007038604396846273
2011-11-11,0.0032799712575607696
2011-11-14,0.000919367206549212
2011-11-15,-0.00333231603391645
2011-11-16,-0.008565598872737857
2011-11-17,0.0005866198486728712
2011-11-18,-0.009910038602577982
2011-11-21,0.00731295401685638
2011-11-22,-0.0021892436690534103
2011-11-23,-0.009608450044147078
2011-11-25,0.012990973779379699
2011-11-28,-0.0024475277328990554
2011-11-29,0.009064292471490532
2011-11-30,-0.0031697304561945656
2011-12-01,0.006333410066015103
2011-12-02,-0.0026980099109057123
2011-12-05,-0.002645917788684873
2011-12-06,0.004718993339319997
2011-12-07,-0.006192923597022001
2011-12-08,-0.004308855655116735
2011-12-09,-0.006814906495730373
2011-12-12,-0.004852574539171169
2011-12-13,-0.004952894186647148
2011-12-14,-0.0018708561553046651
2011-12-15,0.011190315335881208
2011-12-16,0.00239978829332371
2011-12-19,-0.0002555130456830604
2011-12-20,-0.005632420595954257
2011-12-21,0.0029746546941369903
2011-12-22,-0.0009253848005958303
2011-12-23,-7.695050782064242e-05
2011-12-27,-0.0036371108164387237
2011-12-28,0.0031822336677236555
2011-12-29,0.0022928329344996104
2011-12-30,0.005865862111377817
2012-01-03,-0.0029721489703115806
2012-01-04,0.0019194737407489844
2012-01-05,0.0013214537476668503
2012-01-06,-0.0009753500198360434
2012-01-09,0.005741570018097594
2012-01-10,0.006980347964856029
2012-01-11,0.0013799159900756235
2012-01-12,0.0003900288381572352
2012-01-13,0.005143435740815629
2012-01-17,0.0006847806152806759
2012-01-18,-0.004286368418195141
2012-01-19,-0.0019393384929483524
2012-01-20,-0.0017654419795472339
2012-01-23,-0.001445734728456384
2012-01-24,0.008668025509192935
2012-01-25,0.004741244990192015
2012-01-26,0.0036240478140458386
2012-01-27,0.0020894863023961452
2012-01-30,0.006358133404001579
2012-01-31,-0.0011879475627885935
2012-02-01,0.0025737987540259835
2012-02-02,-0.008851325192089608
2012-02-03,0.0030397137061466445
2012-02-06,-0.00036727632397831524
2012-02-07,-0.0004273672350446659
2012-02-08,-0.003275122446692964
2012-02-09,0.0012533272680420688
2012-02-10,0.003660938890154171
2012-02-13,0.0010887679333672611
2012-02-14,-0.0008721612631959986
2012-02-15,0.0004792726855247183
2012-02-16,-0.0001473927927449646
2012-02-17,0.0011268223828358398
2012-02-21,0.006659723040786377
2012-02-22,0.001656063195750019
2012-02-23,0.0022193542045619574
2012-02-24,0.0033419126585691947
2012-02-27,0.0022937253321637344
2012-02-28,-0.01744362112305284
2012-02-29,0.0015312010470361534
2012-03-01,0.0022649553405702416
2012-03-02,-0.0056575273768167175
2012-03-05,-0.00482552071268479
2012-03-06,0.0014019973199453205
2012-03-07,0.0019501588036832745
2012-03-08,0.003803534252956502
2012-03-09,-0.0020199610615690136
2012-03-12,-0.005077954271401956
2012-03-13,-0.014823180941528177
2012-03-14,0.004986989349399223
2012-03-15,0.0016158667673291075
2012-03-16,-0.0029842629730460067
2012-03-19,-0.0016943066867829081
2012-03-20,0.0040488891139580955
2012-03-21,-0.002244571525907023
2012-03-22,0.007944408601116225
2012-03-23,0.007226385876906587
2012-03-26,7.2776872023212844e-06
2012-03-27,-0.00496830869544366
2012-03-28,0.002035354236383681
2012-03-29,-0.004078449939510995
2012-03-30,0.0060219403559357634
2012-04-02,-0.013150389707393097
2012-04-03,-0.002250931152384993
2012-04-04,0.004447964953169576
2012-04-05,0.006959816582340246
2012-04-09,0.001284105589144196
2012-04-10,-0.002045984880533085
2012-04-11,0.005394351728159635
2012-04-12,-0.0006261032356256043
2012-04-13,-0.0014190573054511497
2012-04-16,0.004578720432051243
2012-04-17,-0.0014907681601769153
2012-04-18,-0.0016903378485779701
2012-04-19,0.0008248722054546918
2012-04-20,-0.0007995315032391206
2012-04-23,-0.001136142013591618
2012-04-24,0.0032062882373123194
2012-04-25,0.007025583858519712
2012-04-26,0.0014580594151894616
2012-04-27,-0.00042323683475636127
2012-04-30,-0.0007759975978751395
2012-05-01,0.0006274603878284864
2012-05-02,-0.0053162681237276235
2012-05-03,-0.0017890357731455
2012-05-04,-0.00028934519188801523
2012-05-07,-0.004167641092406726
2012-05-08,-0.00427699422820326
2012-05-09,2.674585810081236e-05
2012-05-10,0.00027482736454913226
2012-05-11,-0.001998651451650051
2012-05-14,-0.0030415370482196912
2012-05-15,-0.0006601074801774619
2012-05-16,0.007314800319955826
2012-05-17,-6.48468053405897e-05
2012-05-18,0.005288356248269696
2012-05-21,-0.008058871558997285
2012-05-22,0.002192752631936354
2012-05-23,-0.001185512874667596
2012-05-24,0.001419124723623836
2012-05-25,0.002278528924213562
2012-05-29,0.006371282599134082
2012-05-30,0.0032976166765350434
2012-05-31,0.009972428946995744
2012-06-01,-0.004231081711086169
2012-06-04,-0.004883259348796701
2012-06-05,-0.0040074164033834046
2012-06-06,-0.0038209171892450364
2012-06-07,0.0034406831199573634
2012-06-08,-0.005008207346380179
2012-06-11,0.0029627976059835043
2012-06-12,0.0007160801359034569
2012-06-13,0.005023096337021835
2012-06-14,0.005925117159169733
2012-06-15,0.0032397694541948198
2012-06-18,-0.00020949306704580272
2012-06-19,0.0006998408040003037
2012-06-20,-0.011643770799302053
2012-06-21,-0.0009476197940198956
2012-06-22,-0.0027439607049871803
2012-06-25,0.0008054157028119053
2012-06-26,0.0052604685149947854
2012-06-27,-0.0016242154453096442
2012-06-28,0.009821767534995583
2012-06-29,0.005610999662163884
2012-07-02,0.002972574465230969
2012-07-03,-0.0023862698722840496
2012-07-05,-0.0028254123102472786
2012-07-06,0.0034760280437463897
2012-07-09,-0.005290584051315131
2012-07-10,0.001430873996666646
2012-07-11,1.8312501721669104e-05
2012-07-12,0.008604967820172572
2012-07-13,0.0005784235123757667
2012-07-16,0.00036691468911408874
2012-07-17,0.004139062686564638
2012-07-18,0.0005212331960099752
2012-07-19,-0.00010201787552672987
2012-07-20,-0.003560046696773763
2012-07-23,-0.0014457011470557267
2012-07-24,0.001849009929756795
2012-07-25,0.005672556729874861
2012-07-26,0.0026736432645521444
2012-07-27,0.0029427457096135355
2012-07-30,-0.003356848190190765
2012-07-31,-0.0029174772024719527
2012-08-01,-0.0018761115626836108
2012-08-02,0.004752196913127226
2012-08-03,0.0014617184926619489
2012-08-06,-0.002435167504705911
2012-08-07,-0.0014057713591985937
2012-08-08,0.0005805153773527943
2012-08-09,0.002969177689852514
2012-08-10,-0.0011458108611395303
2012-08-13,-0.005654498364053054
2012-08-14,-0.004876695464581913
2012-08-15,0.0009184793091379772
2012-08-16,0.0026284497635156666
2012-08-17,0.0007348391580247352
2012-08-20,-0.0005177993564295698
2012-08-21,0.004924246191853823
2012-08-22,-0.004287500681295163
2012-08-23,0.004001262852338906
2012-08-24,0.002260805112609925
2012-08-27,-9.272872191420597e-06
2012-08-28,-0.0008766077830782472
2012-08-29,-0.0019305804609292046
2012-08-30,0.009369982029969113
2012-08-31,-0.0008296035205776207
2012-09-04,-0.0024097998131713465
2012-09-05,0.010044094603875686
2012-09-06,0.0026199477813011376
2012-09-07,-0.003726952006761478
2012-09-10,0.000557137299108164
2012-09-11,-0.0007987655305434696
2012-09-12,0.010598762399558526
2012-09-13,-0.003494286118258311
2012-09-14,0.0001926052972780064
2012-09-17,0.0010629880455218924
2012-09-18,0.002023627462502828
2012-09-19,0.000588093867788353
2012-09-20,0.00013783161528544167
2012-09-21,0.0006241900030563949
2012-09-24,-0.005113450707660676
2012-09-25,-0.0038385930297775554
2012-09-26,0.005517910864123775
2012-09-27,-0.0032398362270292217
2012-09-28,0.0028876286809807945
2012-10-01,0.0003294611075472703
2012-10-02,0.0032446022000921448
2012-10-03,0.005132265381061988
2012-10-04,-0.002399729220335371
2012-10-05,-0.0022225326128867944
2012-10-08,-0.008371704553963112
2012-10-09,-0.0033353779523059134
2012-10-10,0.002255125908586949
2012-10-11,-0.002041685780249011
2012-10-12,0.004734968583989476
2012-10-15,0.0038938283924727177
2012-10-16,0.0008761989529780603
2012-10-17,-0.003579013320701706
2012-10-18,-0.008935538524096964
2012-10-19,-0.0013272038598835412
2012-10-22,-0.006876307430406188
2012-10-23,-0.004633321277923758
2012-10-24,0.0011033695453665517
2012-10-25,0.0032320741829603315
2012-10-26,0.0017338516793099102
2012-10-31,0.002212017236950667
2012-11-01,-0.006262459537873693
2012-11-02,0.00303288479829754
2012-11-05,0.004017854402601932
2012-11-06,-0.011493939219196956
2012-11-07,-0.00433674917877288
2012-11-08,0.0008354193349687993
2012-11-09,0.0008874095965036605
2012-11-12,-0.000688436095040001
2012-11-13,-0.009264517195992706
2012-11-14,-0.001996306079051199
2012-11-15,0.0022975943045111663
2012-11-16,0.009362848589369054
2012-11-19,-0.003937012631795749
2012-11-20,0.001216240950382008
2012-11-21,0.009839798440168343
2012-11-23,-0.0003556094014700439
2012-11-26,-0.0028156395400775304
2012-11-27,0.004610375599930214
2012-11-28,0.0034872168362053623
2012-11-29,-0.0008717561962409367
2012-11-30,-0.003200765185344388
2012-12-03,-6.778227659989062e-05
2012-12-04,0.0010264576855991666
2012-12-05,0.0030245320574373586
2012-12-06,-2.9232704602854057e-06
2012-12-07,0.0015908426692550631
2012-12-10,0.002796998152293333
2012-12-11,-0.002541823862913349
2012-12-12,-0.004546198934157761
2012-12-13,-0.0008111936606255811
2012-12-14,0.004502929883947928
2012-12-17,0.0044648816677297365
2012-12-18,-0.005370585509320821
2012-12-19,0.0015928213571635994
2012-12-20,-0.004547978978380662
2012-12-21,-0.0019790495556282566
2012-12-24,-0.002009199955111724
2012-12-26,1.661203289343946e-05
2012-12-27,-0.006376214645393374
2012-12-28,0.007900173511085533
2012-12-31,0.014704144282021745
2013-01-02,-0.005377261526374346
2013-01-03,0.002511530149065753
2013-01-04,-0.0031361598382198307
2013-01-07,5.191843068008163e-05
2013-01-08,0.0015242869772284506
2013-01-09,0.005311517870972839
2013-01-10,0.0018884719692292954
2013-01-11,-0.0010165945981529092
2013-01-14,0.0019388046731791345
2013-01-15,0.00045234131859811044
2013-01-16,0.0022164348375016125
2013-01-17,0.0034030404021503963
2013-01-18,0.004601806491129878
2013-01-22,0.0006104935386477397
2013-01-23,-0.001239796809439263
2013-01-24,0.00023590937361567493
2013-01-25,-0.0018637783925293029
2013-01-28,0.0015787715557161017
2013-01-29,-0.0028032357196624133
2013-01-30,-0.0008167288424053038
2013-01-31,0.0039742710578141325
2013-02-01,-0.0045604150773519425
2013-02-04,0.00478856184928715
2013-02-05,0.002681586346660094
2013-02-06,-0.001652880248204754
2013-02-07,0.004763269316038776
2013-02-08,-0.00091287549129353
2013-02-11,0.0005913930236585025
2013-02-12,-0.0017076594986408064
2013-02-13,0.0026799949837057694
2013-02-14,-0.002381079524291559
2013-02-15,0.00384091121401892
2013-02-19,-0.009293867971060733
2013-02-20,-0.002422406758807766
2013-02-21,0.0070933810549075335
2013-02-22,-0.008135806160199217
2013-02-25,0.003931378807098361
2013-02-26,0.007494099253475586
2013-02-27,-0.0014296796398465532
2013-02-28,0.003479030596520204
2013-03-01,0.002343897270630078
2013-03-04,0.005549550271766212
2013-03-05,-0.0010484069194353143
2013-03-06,-0.000841538405519598
2013-03-07,0.0003623304521301044
2013-03-08,0.0029829724323744483
2013-03-11,0.00061901849789936
2013-03-12,0.0005568292005989012
2013-03-13,0.0029645608792857373
2013-03-14,0.0003484716680194764
2013-03-15,-0.0015345312104298576
2013-03-18,0.0002844111708765106
2013-03-19,0.001840365922210239
2013-03-20,-0.0033233284377157473
2013-03-21,0.005568113500978262
2013-03-22,-0.003264460602920422
2013-03-25,0.005709565485961442
2013-03-26,0.0023277647339673387
2013-03-27,0.0005838483452251758
2013-03-28,-0.0008285761061426363
2013-04-01,0.0017003287658722784
2013-04-02,-0.005456802631450056
2013-04-03,0.005655425959550514
2013-04-04,0.0026764431445118237
2013-04-05,0.0025868873305816414
2013-04-08,0.0012983842885988094
2013-04-09,0.000312044834001206
2013-04-10,0.0028686689770385456
2013-04-11,-0.0004267791699821004
2013-04-12,-0.027566827012901127
2013-04-15,0.002955523181100485
2013-04-16,-0.008622495742908635
2013-04-17,-0.003246153735387491
2013-04-18,0.005964256067140276
2013-04-19,0.004171719790266931
2013-04-22,0.005932059568219246
2013-04-23,0.0016167868017744106
2013-04-24,0.0029149748646114916
2013-04-25,0.0007870307174647935
2013-04-26,0.004250938799846217
2013-04-29,0.001975161980466204
2013-04-30,-0.004194402049824361
2013-05-01,0.00643464546088818
2013-05-02,0.0011582504558996696
2013-05-03,0.0011760608631092937
2013-05-06,0.0019368754690230932
2013-05-07,0.00430891529661927
2013-05-08,-0.003201669011078975
2013-05-09,-0.0008584133253700091
2013-05-10,-0.0017876591080116088
2013-05-13,0.004242086695087429
2013-05-14,0.004260588243004327
2013-05-15,-0.0009097232089772713
2013-05-16,0.002419455259067535
2013-05-17,0.0011801737590759359
2013-05-20,0.0021294715083347827
2013-05-21,-0.009307297475978924
2013-05-22,0.00015543416033719434
2013-05-23,-0.0005661410655009779
2013-05-24,-0.0023388603595880316
2013-05-28,-0.0012660597706853716
2013-05-29,0.002659302268235956
2013-05-30,-0.011996920000139891
2013-05-31,0.006122938454960842
2013-06-03,-0.006163311172462214
2013-06-04,-0.006335085738850525
2013-06-05,0.006528226448913307
2013-06-06,0.0031329783334436766
2013-06-07,-0.0009490489736878946
2013-06-10,-0.004559178788505537
2013-06-11,-0.00904590230684247
2013-06-12,0.014262311891882257
2013-06-13,-0.004739929402062847
2013-06-14,0.0038172678782703957
2013-06-17,0.005027816502265983
2013-06-18,-0.012920886217196831
2013-06-19,-0.024451081185031684
2013-06-20,-0.005806918850142501
2013-06-21,-0.008315790024478877
2013-06-24,0.004274067808209783
2013-06-25,0.006366614193921163
2013-06-26,0.005640455438884195
2013-06-27,0.0001783186590556059
2013-06-28,0.0054334901024442874
2013-07-01,-0.0012574370812956643
2013-07-02,-0.00015815815915468697
2013-07-03,-0.0022684811915029703
2013-07-05,0.006991293677519552
2013-07-08,0.005738143214754265
2013-07-09,-0.0015717452708976754
2013-07-10,0.01372777816615152
2013-07-11,3.9243571575335914e-05
2013-07-12,0.004008615657505495
2013-07-15,-0.001489372144838363
2013-07-16,0.0016216780789447055
2013-07-17,0.0009598157825594189
2013-07-18,0.005606307640066208
2013-07-19,0.003199552133360598
2013-07-22,-0.0022055555069214
2013-07-23,-0.00662630589591455
2013-07-24,0.002073007764175028
2013-07-25,0.0023184451567671194
2013-07-26,-0.004109444948472646
2013-07-29,-0.00022965810175823976
2013-07-30,0.0013426757325236559
2013-07-31,0.0026500998197481794
2013-08-01,0.003826791779426998
2013-08-02,-0.0032181492507257223
2013-08-05,-0.003949831540009906
2013-08-06,-0.00034336266262519825
2013-08-07,0.004318292882979613
2013-08-08,-0.0016263476240067675
2013-08-09,-0.0016479011813971994
2013-08-12,-0.0021153977098799545
2013-08-13,-0.0027277812327942143
2013-08-14,-0.012226468058584907
2013-08-15,-0.0028505109844151107
2013-08-16,-0.006890315795667097
2013-08-19,0.0055191621619633605
2013-08-20,-0.007220430178362348
2013-08-21,0.009164497006512394
2013-08-22,0.005836373459407552
2013-08-23,-0.0011625284120750428
2013-08-26,-0.007744079058851329
2013-08-27,0.00043227849394914317
2013-08-28,0.0027886096038288255
2013-08-29,-0.00296509534187573
2013-08-30,0.00027050375537947334
2013-09-03,0.004565922046499174
2013-09-04,-0.0035460843738736357
2013-09-05,0.002309828493411867
2013-09-06,0.006702496314147406
2013-09-09,0.0025902125033945705
2013-09-10,0.004390763988534341
2013-09-11,-0.0037546801946027808
2013-09-12,0.0025990217338372834
2013-09-13,0.0018290346801938862
2013-09-16,0.005194354878988333
2013-09-17,0.013253674364710718
2013-09-18,-0.0027534129272125353
2013-09-19,-0.005056641643778423
2013-09-20,-0.0015791328961908052
2013-09-23,0.0010753566252793907
2013-09-24,-0.0010714230075231867
2013-09-25,0.000539222345061299
2013-09-26,-0.002154501714363277
2013-09-27,-0.004422653945302861
2013-09-30,0.003339272795455133
2013-10-01,0.0006973783587753386
2013-10-02,-0.006838367690677936
2013-10-03,0.0048382889725095725
2013-10-04,-0.0046259851299227175
2013-10-07,-0.008224286605032976
2013-10-08,-0.0020110809574693587
2013-10-09,0.014598604364041565
2013-10-10,0.003748352066700316
2013-10-11,0.0008608670273289855
2013-10-14,-0.004898688825727153
2013-10-15,0.012745027932709466
2013-10-16,0.008465628242916592
2013-10-17,0.005026216804217707
2013-10-18,-0.0007042985532890706
2013-10-21,0.007736025228567084
2013-10-22,-0.002640986314802379
2013-10-23,0.0018184223727189387
2013-10-24,0.004330319356006148
2013-10-25,0.0002957965050861788
2013-10-28,0.0037443883659031684
2013-10-29,-0.005059528949316633
2013-10-30,-0.0021761047459568756
2013-10-31,-0.0013602849183136636
2013-11-01,0.002638405718433575
2013-11-04,-0.005324026512588941
2013-11-05,0.003936336613797081
2013-11-06,-0.007208502719920218
2013-11-07,0.002539947253803386
2013-11-08,-0.000991442805699056
2013-11-11,-0.0008368628205016127
2013-11-12,0.006673711690021761
2013-11-13,0.005593848273220981
2013-11-14,0.0035613929362312874
2013-11-15,-0.0015288009404217004
2013-11-18,-0.0034082350331896085
2013-11-19,-0.007649960989468695
2013-11-20,0.005963364075831767
2013-11-21,0.005805172755650294
2013-11-22,0.0002481840844200286
2013-11-25,0.0008613864696552457
2013-11-26,0.0011215834265503148
2013-11-27,0.00012404768989724026
2013-11-29,-0.005081566460863468
2013-12-02,-0.0019516745352961603
2013-12-03,-0.0016352877715278638
2013-12-04,-0.004487333717303338
2013-12-05,0.009079320040195545
2013-12-06,0.0028504137916849645
2013-12-09,0.00014342810670952882
2013-12-10,-0.010234356163341313
2013-12-11,-0.004336309736608887
2013-12-12,0.0015937434837507772
2013-12-13,0.003556602766719804
2013-12-16,-0.001550189645878994
2013-12-17,0.010147909813569446
2013-12-18,-0.0022533860764414357
2013-12-19,0.008363261309193954
2013-12-20,0.0021514428632172624
2013-12-23,-0.000248984339448996
2013-12-24,0.0028593951608561806
2013-12-26,-0.0005867702801543098
2013-12-27,0.0008546791272531426
2013-12-30,0.0020305896816731114
2013-12-31,-0.005178415292733697
2014-01-02,0.00042897340128759964
2014-01-03,-0.0008937201163122766
2014-01-06,0.0046334435491461245
2014-01-07,-0.0008240841996255968
2014-01-08,0.0020591388026356596
2014-01-09,0.005619787977054683
2014-01-10,-0.007819044082284154
2014-01-13,0.005971396074107673
2014-01-14,0.003403838192160828
2014-01-15,0.0008156232997528544
2014-01-16,-0.0014482528387535464
2014-01-17,0.0017335029332699113
2014-01-21,-0.0003740517313769765
2014-01-22,-0.0011670431700248906
2014-01-23,-0.013281916306755992
2014-01-24,-0.0057493443729162335
2014-01-27,0.004760211129096744
2014-01-28,-0.004083650087227852
2014-01-29,0.005546984831035488
2014-01-30,-0.0023118047729059473
2014-01-31,-0.012396169278846651
2014-02-03,0.0020830038395308836
2014-02-04,-0.0030768502136467066
2014-02-05,0.008074433591090823
2014-02-06,0.009216484610615028
2014-02-07,0.0022919514768406355
2014-02-10,0.0067499042402766165
2014-02-11,-0.0009207301695169344
2014-02-12,0.005440852971549851
2014-02-13,0.004650734957653101
2014-02-14,0.0014970446999662862
2014-02-18,-0.006151801591600607
2014-02-19,0.004030620004979376
2014-02-20,0.0005092288310097042
2014-02-21,0.003787984674989178
2014-02-24,0.0020422055290000574
2014-02-25,0.0009346058433045319
2014-02-26,0.005061918034429914
2014-02-27,0.0016795342568930727
2014-02-28,-0.0022412406046442373
2014-03-03,0.005359664231660953
2014-03-04,0.0012500570342348022
2014-03-05,-0.0003788410809777578
2014-03-06,-0.0016957361920769977
2014-03-07,-2.4443528223880377e-06
2014-03-10,-0.0025273438390598217
2014-03-11,0.002647270950938855
2014-03-12,-0.004382863182460911
2014-03-13,-0.0015870657876747892
2014-03-14,0.0038778353105453035
2014-03-17,0.005493286504306067
2014-03-18,-0.0066683167086026614
2014-03-19,0.003542221856962055
2014-03-20,0.00021201122791054958
2014-03-21,-0.00202760095249248
2014-03-24,0.0024630156827481044
2014-03-25,-0.0035007495076276904
2014-03-26,-0.0005521649797683918
2014-03-27,0.0020174016625375338
2014-03-28,0.004711860758687156
2014-03-31,0.002391451853908868
2014-04-01,0.0012736823706601013
2014-04-02,4.50024758862617e-06
2014-04-03,-0.005998527284419925
2014-04-04,-0.006548739081292922
2014-04-07,0.003945425154821527
2014-04-08,0.00633900921440013
2014-04-09,-0.012278918368961429
2014-04-10,-0.004348639709356752
2014-04-11,0.005198598567062981
2014-04-14,0.005430426058686705
2014-04-15,0.0075019299275743195
2014-04-16,-0.0013933145189064982
2014-04-17,0.0015356973076145856
2014-04-21,0.0027680112383785833
2014-04-22,-0.00022598440425638193
2014-04-23,0.00221276864348876
2014-04-24,-0.005055723432786258
2014-04-25,0.0007783678778787899
2014-04-28,0.0029044765214285657
2014-04-29,0.00286511907183331
2014-04-30,0.0025729062283070636
2014-05-01,0.0010370567930664235
2014-05-02,0.00028752840023440584
2014-05-05,-0.005212580418286514
2014-05-06,0.002496286620874629
2014-05-07,-0.0018185263042538808
2014-05-08,0.0002078107971934072
2014-05-09,0.006106197636655629
2014-05-12,0.0026472338012369294
2014-05-13,-0.00014898376492259184
2014-05-14,-0.0046042660109178925
2014-05-15,0.0016119012015948647
2014-05-16,0.0007394241751497613
2014-05-19,-0.0038293578131224524
2014-05-20,0.004219929233691337
2014-05-21,0.0014563710024012046
2014-05-22,0.004070865874640692
2014-05-23,0.004669591590242364
2014-05-27,0.0022892570875673334
2014-05-28,0.0021717067869349562
2014-05-29,0.000806455786619995
2014-05-30,-0.0013706965926966173
2014-06-02,-0.003328921365399055
2014-06-03,0.0012432733850133366
2014-06-04,0.005036862494959653
2014-06-05,0.003319328150770642
2014-06-06,0.0003738322319391846
2014-06-09,-0.0005439844114171705
2014-06-10,-0.0019797872746065413
2014-06-11,-0.00225401210338335
2014-06-12,0.0021270721978413174
2014-06-13,0.0009801463075103359
2014-06-16,-0.00010150282192068923
2014-06-17,0.007198734624637273
2014-06-18,-0.0007283846378437142
2014-06-19,0.0031312576951354433
2014-06-20,-0.0008599733308635511
2014-06-23,-0.001656444603082963
2014-06-24,0.003803932577634932
2014-06-25,0.0005891061864194642
2014-06-26,0.0009573476094489772
2014-06-27,0.0008017069762605027
2014-06-30,0.0032968215369672494
2014-07-01,-0.00036402810113476383
2014-07-02,0.0022257122228655337
2014-07-03,-0.0019322917641818762
2014-07-07,-0.0033216216312907517
2014-07-08,0.0036331300198009175
2014-07-09,-0.0024357216790578417
2014-07-10,0.0026449680770606714
2014-07-11,0.0012328418122300637
2014-07-14,-0.0022964779304978163
2014-07-15,0.004087848082952582
2014-07-16,-0.004029255723405481
2014-07-17,0.005931235721517073
2014-07-18,1.3378429287083874e-05
2014-07-21,0.0033265826275119593
2014-07-22,0.0011793551140476975
2014-07-23,-0.0023463730875699284
2014-07-24,0.00022565791706849329
2014-07-25,-0.00014617224237406916
2014-07-28,-0.002258884248306773
2014-07-29,-0.003537624600686349
2014-07-30,-0.015286719716733465
2014-07-31,0.00018515183848695043
2014-08-01,0.004223673548314734
2014-08-04,-0.006060679999907044
2014-08-05,0.0010928161767552046
2014-08-06,-0.0012765822662751506
2014-08-07,0.0075153167387277025
2014-08-08,0.0019124991948330215
2014-08-11,-0.002592567654083375
2014-08-12,0.006434286547938954
2014-08-13,0.005345805202330035
2014-08-14,0.0022393341393548817
2014-08-15,0.0031358254324339776
2014-08-18,0.002758416157442452
2014-08-19,0.0012733392334298114
2014-08-20,0.0028930338825205603
2014-08-21,0.00042673868561043644
2014-08-22,0.004293338967494037
2014-08-25,-0.00010599887922461585
