,SPY,TLT,GLD,regime
2018-06-14,0.24999999930452949,0.4372560100371914,0.31274399065827946,Crisis
2018-06-15,0.2499999996628723,0.43725598949854955,0.31274401083857833,Crisis
2018-06-18,0.2499999998910462,0.43725598294810764,0.31274401716084593,Crisis
2018-06-19,0.24999999991095637,0.43725597749182815,0.31274402259721573,Crisis
2018-06-20,0.24999999989482588,0.43725597120891313,0.31274402889626124,Crisis
2018-06-21,0.24999999989048022,0.4372559645106561,0.31274403559886393,Crisis
2018-06-22,0.2499999998865133,0.4372559576223652,0.31274404249112153,Crisis
2018-06-25,0.24999999988648744,0.4372559507872113,0.31274404932630123,Crisis
2018-06-26,0.24999999990129537,0.437255945188657,0.3127440549100481,Crisis
2018-06-27,0.24999999988871507,0.4372559389056961,0.3127440612055892,Crisis
2018-06-28,0.24999999996822767,0.4372559365300012,0.31274406350177114,Crisis
2018-06-29,0.24999999996951805,0.43725593424683123,0.3127440657836514,Crisis
2018-07-02,0.2499999999851242,0.4372559326279249,0.31274406738695226,Crisis
2018-07-03,0.24999999999526254,0.4372559315127527,0.3127440684919864,Crisis
2018-07-05,0.2499999999674867,0.43725592907607336,0.31274407095643986,Crisis
2018-07-06,0.24999999996177463,0.4372559264162337,0.3127440736219921,Crisis
2018-07-09,0.24999999998332206,0.4372559247288359,0.3127440752878438,Crisis
2018-07-10,0.2499999999697193,0.4372559226459983,0.31274407738428267,Crisis
2018-07-11,0.2499999999687032,0.43725592051396867,0.3127440795173285,Crisis
2018-07-12,0.4999999996838376,0.3999985465156713,0.10000145380049096,Bear
2018-07-13,0.5000000000369568,0.2581871998515244,0.24181280011151857,Bear
2018-07-16,0.5000000000647128,0.3999999965514177,0.10000000338386912,Bear
2018-07-17,0.5000000002581901,0.3999999997598978,0.09999999998181952,Bear
2018-07-18,0.5000000001200955,0.39999999959450094,0.10000000028539084,Bear
2018-07-19,0.5000000001506129,0.39999999936098246,0.10000000048838845,Bear
2018-07-20,0.5000000042961061,0.39999999389835805,0.10000000180553582,Bear
2018-07-23,0.5000000000540354,0.39999999039226947,0.10000000955369481,Bear
2018-07-24,0.49999999956340374,0.39173218311654445,0.10826781732005182,Bear
2018-07-25,0.50000000083989,0.39999998860650743,0.10000001055351058,Bear
2018-07-26,0.5000000001825708,0.3999999996280294,0.10000000018939978,Bear
2018-07-27,0.5000000045588613,0.3999999907965134,0.10000000464462544,Bear
2018-07-30,0.5000000001280656,0.3999999998969157,0.09999999997501875,Bear
2018-07-31,0.5000000001100049,0.39999999990518753,0.0999999999848023,Bear
2018-08-01,0.5000000001103087,0.3999999999152053,0.09999999997448147,Bear
2018-08-02,0.5000000033810813,0.3999999847899126,0.1000000118290061,Bear
2018-08-03,0.5000000001577515,0.3999999997592729,0.10000000008297555,Bear
2018-08-06,0.5000000001195384,0.3999999993806323,0.1000000004998191,Bear
2018-08-07,0.5000000000683568,0.3999999998707077,0.10000000006088963,Bear
2018-08-08,0.5000000001335341,0.39999999916738177,0.10000000069907969,Bear
2018-08-09,0.5000000000687188,0.39999999964263727,0.10000000028857875,Bear
2018-08-10,0.500000000176208,0.399999999869198,0.09999999995458456,Bear
2018-08-13,0.5000000002119621,0.3999999998569257,0.09999999993110957,Bear
2018-08-14,0.5000000002178402,0.39999999991478746,0.09999999986736947,Bear
2018-08-15,0.5000000002111041,0.39999999991090096,0.09999999987799323,Bear
2018-08-16,0.500000000062713,0.39999999997287694,0.09999999996440168,Bear
